16-01-20,50,GOOGL,718.56
16-01-20,1691,MSFT,50.79
16-01-20,0,XOM,73.18
16-01-20,0,AMZN,571.77
16-01-20,0,JNJ,95.75
16-01-20,0,GE,28
16-01-20,0,T,33.9
16-01-20,35,WFC,47.87
16-01-20,1218,JPM,55.51
16-01-20,0,WMT,60.84
16-01-20,0,PG,75.83
16-01-20,0,VZ,44.42
16-01-20,0,PFE,30.66
16-01-20,0,CVX,78.98
16-01-20,706,ORCL,33.94
16-01-20,0,HD,116.46
16-01-20,768,INTC,29.59
16-01-20,0,MRK,50.55
16-01-20,0,DIS,92.54
16-01-20,0,PM,85.86
16-01-20,0,PEP,93.77
16-01-20,757,IBM,121.86
16-01-20,390,CSCO,22.9
16-01-20,4320,BAC,13.69
16-01-20,0,MO,57.22
16-01-20,0,UNH,114.79
16-01-20,0,BMY,63.55
16-01-20,0,MDT,74.57
16-01-20,0,SLB,61.06
16-01-20,0,MMM,136.96
16-01-20,0,MCD,115.78
16-01-20,0,CVS,94.12
16-01-20,0,UPS,88.7
16-01-20,0,AGN,292.94
16-01-20,0,HON,96.24
16-01-20,0,WBA,79.45
16-01-20,0,UTX,84.83
16-01-20,0,BA,122.14
16-01-20,1511,QCOM,45.93
16-01-20,0,COST,148.82
16-01-20,0,LOW,68.07
16-01-20,2370,USB,38.87
16-01-20,638,GS,153.75
16-01-20,565,SPG,180.64
16-01-20,0,PCLN,1081.33
16-01-20,914,AXP,63.03
16-01-20,0,OXY,59.5959
16-01-20,304,BLK,292
16-01-20,3670,MS,25.24
16-01-20,0,F,11.9
16-01-25,52,CSCO,23.17
16-01-27,-1,GOOGL,717.58
16-02-02,31,CSCO,22.83
16-02-08,-254,ORCL,35.61
16-02-11,76,IBM,117.85
16-02-18,2,WFC,47.73
16-02-24,-62,SPG,189.17
16-03-01,36,BLK,322.57
16-03-03,4,MS,26.14
16-03-04,-265,AXP,58.29
16-03-10,627,MS,24.65
16-03-15,-151,QCOM,51.63
16-03-21,187,ORCL,41.61
16-03-24,-201,AXP,60.47
16-03-29,58,SPG,206.94
16-04-01,12,BAC,13.56
16-04-05,-659,MSFT,54.56
16-04-06,172,SPG,208.66
16-04-12,1,WFC,47.77
16-04-18,-105,BLK,358
16-04-21,751,WFC,50.05
16-04-22,-340,QCOM,52.64
16-04-28,272,AXP,65.84
16-05-03,-86,AXP,64.85
16-05-04,396,BAC,14.13
16-05-09,-473,MS,26.1
16-05-10,76,GS,161.42
16-05-12,1,JPM,61.77
16-05-17,-146,ORCL,39.6
16-05-23,216,MS,26.83
16-05-24,-64,ORCL,39.9
16-05-31,48,MSFT,53
16-06-03,-536,JPM,64.64
16-06-06,1094,INTC,31.68
16-06-07,-236,CSCO,29.07
16-06-10,268,MS,25.54
16-06-13,-260,INTC,32.17
16-06-14,57,GS,146.19
16-06-16,-10,GOOGL,724.25
16-06-22,134,QCOM,54.04
16-06-28,1,CSCO,27.79
16-06-30,1,BAC,13.27
16-07-06,-948,MS,25.15
16-07-08,815,CSCO,29.26
16-07-14,-565,QCOM,54.88
